scenario_id,scenario_name,repetition,strategy,perception_seed,planner_seed,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success,mean_localisation_error,mean_predicted_sigma,camera_movement,minimum_true_safety_clearance,mean_planning_safety_margin,maximum_planning_safety_radius
6,larger_safety_margin,0,fixed,20266901,11000,True,False,False,True,0.004933168502106615,0.0032602422452589464,0.0,0.00745001044738614,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,0,generic_active,20266901,11000,True,False,False,True,0.004933168502106615,0.0032602422452589464,0.0,0.00745001044738614,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,0,task_aware_active,20266901,11000,True,False,False,True,0.004741463829919735,0.003117711648907182,0.07764571353075626,0.00745001044738614,0.024235423297814362,0.05147084659562873
6,larger_safety_margin,1,fixed,20266902,11001,True,False,True,False,0.008547188330313591,0.0032602422452589464,0.0,-0.0007757395164989401,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,1,generic_active,20266902,11001,True,False,True,False,0.008547188330313591,0.0032602422452589464,0.0,-0.0007757395164989401,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,1,task_aware_active,20266902,11001,True,False,True,False,0.008167880173153123,0.003117711648907182,0.07764571353075626,-0.0007757395164989401,0.024235423297814362,0.05147084659562873
6,larger_safety_margin,2,fixed,20266903,11002,True,False,False,True,0.006416667653328498,0.0032602422452589464,0.0,0.0020687057328852686,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,2,generic_active,20266903,11002,True,False,False,True,0.006416667653328498,0.0032602422452589464,0.0,0.0020687057328852686,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,2,task_aware_active,20266903,11002,True,False,False,True,0.006107524888953774,0.003117711648907182,0.07764571353075626,0.0020687057328852686,0.024235423297814362,0.05147084659562873
6,larger_safety_margin,3,fixed,20266904,11003,True,False,False,True,0.005829498681666554,0.0032602422452589464,0.0,0.0034867277933557147,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,3,generic_active,20266904,11003,True,False,False,True,0.005829498681666554,0.0032602422452589464,0.0,0.0034867277933557147,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,3,task_aware_active,20266904,11003,True,False,False,True,0.005522140719970173,0.003117711648907182,0.07764571353075626,0.00568565339262434,0.024235423297814362,0.05147084659562873
6,larger_safety_margin,4,fixed,20266905,11004,True,False,False,True,0.003535989784972751,0.0032602422452589464,0.0,0.0036544778507352337,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,4,generic_active,20266905,11004,True,False,False,True,0.003535989784972751,0.0032602422452589464,0.0,0.0036544778507352337,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,4,task_aware_active,20266905,11004,True,False,False,True,0.0033372691226312683,0.003117711648907182,0.07764571353075626,0.0036544778507352337,0.024235423297814362,0.05147084659562873
6,larger_safety_margin,5,fixed,20266906,11005,True,False,False,True,0.006293690908993352,0.0032602422452589464,0.0,0.005947605842848062,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,5,generic_active,20266906,11005,True,False,False,True,0.006293690908993352,0.0032602422452589464,0.0,0.005947605842848062,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,5,task_aware_active,20266906,11005,True,False,False,True,0.0059713450653950916,0.003117711648907182,0.07764571353075626,0.005947605842848062,0.024235423297814362,0.05147084659562873
6,larger_safety_margin,6,fixed,20266907,11006,True,False,False,True,0.008399645367138428,0.0032602422452589464,0.0,0.005949350219671709,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,6,generic_active,20266907,11006,True,False,False,True,0.008399645367138428,0.0032602422452589464,0.0,0.005949350219671709,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,6,task_aware_active,20266907,11006,True,False,False,True,0.008011224050413374,0.003117711648907182,0.07764571353075626,0.005949350219671709,0.024235423297814362,0.05147084659562873
6,larger_safety_margin,7,fixed,20266908,11007,True,False,False,True,0.005575728505917566,0.0032602422452589464,0.0,0.005259927694453109,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,7,generic_active,20266908,11007,True,False,False,True,0.005575728505917566,0.0032602422452589464,0.0,0.005259927694453109,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,7,task_aware_active,20266908,11007,True,False,False,True,0.0053331591305402284,0.003117711648907182,0.07764571353075626,0.005259927694453109,0.024235423297814362,0.05147084659562873
6,larger_safety_margin,8,fixed,20266909,11008,True,False,False,True,0.004348076467862206,0.0032602422452589464,0.0,0.006790732126594706,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,8,generic_active,20266909,11008,True,False,False,True,0.004348076467862206,0.0032602422452589464,0.0,0.006790732126594706,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,8,task_aware_active,20266909,11008,True,False,False,True,0.004148742926204624,0.003117711648907182,0.07764571353075626,0.006790732126594706,0.024235423297814362,0.05147084659562873
6,larger_safety_margin,9,fixed,20266910,11009,True,False,False,True,0.007213557469994046,0.0032602422452589464,0.0,0.0013005353632103474,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,9,generic_active,20266910,11009,True,False,False,True,0.007213557469994046,0.0032602422452589464,0.0,0.0013005353632103474,0.024520484490517892,0.05204096898103579
6,larger_safety_margin,9,task_aware_active,20266910,11009,True,False,False,True,0.006878746614249427,0.003117711648907182,0.07764571353075626,0.0007001893559910235,0.024235423297814362,0.05147084659562873
7,partial_occlusion,0,fixed,20267901,12000,False,False,False,False,0.05610104589902185,0.03,0.0,-inf,0.075,0.1
7,partial_occlusion,0,generic_active,20267901,12000,True,False,False,True,0.005904316101107078,0.002908244629945234,0.0520944533000791,0.006215945353262009,0.020816489259890467,0.04763297851978093
7,partial_occlusion,0,task_aware_active,20267901,12000,True,False,False,True,0.005904316101107078,0.002908244629945234,0.0520944533000791,0.006215945353262009,0.020816489259890467,0.04763297851978093
7,partial_occlusion,1,fixed,20267902,12001,False,False,False,False,0.05096607019177983,0.03,0.0,-inf,0.075,0.1
7,partial_occlusion,1,generic_active,20267902,12001,True,False,False,True,0.004925833484514229,0.002908244629945234,0.0520944533000791,0.004802181726924875,0.020816489259890467,0.04763297851978093
7,partial_occlusion,1,task_aware_active,20267902,12001,True,False,False,True,0.004925833484514229,0.002908244629945234,0.0520944533000791,0.004802181726924875,0.020816489259890467,0.04763297851978093
7,partial_occlusion,2,fixed,20267903,12002,False,False,False,False,0.04380951369727033,0.03,0.0,-inf,0.075,0.1
7,partial_occlusion,2,generic_active,20267903,12002,True,False,False,True,0.004179772172854979,0.002908244629945234,0.0520944533000791,0.01354407475136253,0.020816489259890467,0.04763297851978093
7,partial_occlusion,2,task_aware_active,20267903,12002,True,False,False,True,0.004179772172854979,0.002908244629945234,0.0520944533000791,0.01354407475136253,0.020816489259890467,0.04763297851978093
7,partial_occlusion,3,fixed,20267904,12003,False,False,False,False,0.05679516994863454,0.03,0.0,-inf,0.075,0.1
7,partial_occlusion,3,generic_active,20267904,12003,True,False,False,True,0.004966803329835566,0.002908244629945234,0.0520944533000791,0.003102833770225367,0.020816489259890467,0.04763297851978093
7,partial_occlusion,3,task_aware_active,20267904,12003,True,False,False,True,0.004966803329835566,0.002908244629945234,0.0520944533000791,0.003102833770225367,0.020816489259890467,0.04763297851978093
7,partial_occlusion,4,fixed,20267905,12004,False,False,False,False,0.041257552538269154,0.03,0.0,-inf,0.075,0.1
7,partial_occlusion,4,generic_active,20267905,12004,True,False,False,True,0.004257913872205195,0.002908244629945234,0.0520944533000791,0.0074242826313811305,0.020816489259890467,0.04763297851978093
7,partial_occlusion,4,task_aware_active,20267905,12004,True,False,False,True,0.004257913872205195,0.002908244629945234,0.0520944533000791,0.0074242826313811305,0.020816489259890467,0.04763297851978093
7,partial_occlusion,5,fixed,20267906,12005,True,False,False,True,0.061848455580199885,0.03,0.0,0.015690663092662913,0.075,0.1
7,partial_occlusion,5,generic_active,20267906,12005,True,False,False,True,0.006472570030062471,0.002908244629945234,0.0520944533000791,0.003452408917944008,0.020816489259890467,0.04763297851978093
7,partial_occlusion,5,task_aware_active,20267906,12005,True,False,False,True,0.006472570030062471,0.002908244629945234,0.0520944533000791,0.003452408917944008,0.020816489259890467,0.04763297851978093
7,partial_occlusion,6,fixed,20267907,12006,False,False,False,False,0.05321202199566195,0.03,0.0,-inf,0.075,0.1
7,partial_occlusion,6,generic_active,20267907,12006,True,False,False,True,0.005576754973445479,0.002908244629945234,0.0520944533000791,0.003945158404119629,0.020816489259890467,0.04763297851978093
7,partial_occlusion,6,task_aware_active,20267907,12006,True,False,False,True,0.005576754973445479,0.002908244629945234,0.0520944533000791,0.003945158404119629,0.020816489259890467,0.04763297851978093
7,partial_occlusion,7,fixed,20267908,12007,False,False,False,False,0.0430822148299601,0.03,0.0,-inf,0.075,0.1
7,partial_occlusion,7,generic_active,20267908,12007,True,False,False,True,0.005061353864411233,0.002908244629945234,0.0520944533000791,0.00457752293175352,0.020816489259890467,0.04763297851978093
7,partial_occlusion,7,task_aware_active,20267908,12007,True,False,False,True,0.005061353864411233,0.002908244629945234,0.0520944533000791,0.00457752293175352,0.020816489259890467,0.04763297851978093
7,partial_occlusion,8,fixed,20267909,12008,False,False,False,False,0.062352583010314794,0.03,0.0,-inf,0.075,0.1
7,partial_occlusion,8,generic_active,20267909,12008,True,False,False,True,0.006597328107963001,0.002908244629945234,0.0520944533000791,0.0017287967622177224,0.020816489259890467,0.04763297851978093
7,partial_occlusion,8,task_aware_active,20267909,12008,True,False,False,True,0.006597328107963001,0.002908244629945234,0.0520944533000791,0.0017287967622177224,0.020816489259890467,0.04763297851978093
7,partial_occlusion,9,fixed,20267910,12009,False,False,False,False,0.032974480890566524,0.03,0.0,-inf,0.075,0.1
7,partial_occlusion,9,generic_active,20267910,12009,True,False,False,True,0.0030439757562263784,0.002908244629945234,0.0520944533000791,0.0067879026886601464,0.020816489259890467,0.04763297851978093
7,partial_occlusion,9,task_aware_active,20267910,12009,True,False,False,True,0.0030439757562263784,0.002908244629945234,0.0520944533000791,0.0067879026886601464,0.020816489259890467,0.04763297851978093
8,strong_occlusion,0,fixed,20268901,13000,False,False,False,False,0.051446523197855136,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,0,generic_active,20268901,13000,False,False,False,False,0.03349681500134128,0.026000000000000002,0.0520944533000791,-inf,0.067,0.14
8,strong_occlusion,0,task_aware_active,20268901,13000,True,False,False,True,0.003722325540069557,0.0028937038504406277,0.24413930440481207,0.005494378049916931,0.020787407700881257,0.04757481540176251
8,strong_occlusion,1,fixed,20268902,13001,False,False,False,False,0.08279473244288733,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,1,generic_active,20268902,13001,False,False,False,False,0.05742107715361444,0.026000000000000002,0.0520944533000791,-inf,0.067,0.14
8,strong_occlusion,1,task_aware_active,20268902,13001,True,False,False,True,0.006024658291834995,0.0028937038504406277,0.24413930440481207,0.0027896248077710333,0.020787407700881257,0.04757481540176251
8,strong_occlusion,2,fixed,20268903,13002,False,False,False,False,0.03951082218234614,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,2,generic_active,20268903,13002,False,False,False,False,0.02389498093220691,0.026000000000000002,0.0520944533000791,-inf,0.067,0.14
8,strong_occlusion,2,task_aware_active,20268903,13002,True,False,False,True,0.0028409271317587997,0.0028937038504406277,0.24413930440481207,0.002851158811644298,0.020787407700881257,0.04757481540176251
8,strong_occlusion,3,fixed,20268904,13003,False,False,False,False,0.07885690037976091,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,3,generic_active,20268904,13003,False,False,False,False,0.05123303469167191,0.026000000000000002,0.0520944533000791,-inf,0.067,0.14
8,strong_occlusion,3,task_aware_active,20268904,13003,True,False,False,True,0.005704479863714048,0.0028937038504406277,0.24413930440481207,0.004629597746608349,0.020787407700881257,0.04757481540176251
8,strong_occlusion,4,fixed,20268905,13004,False,False,False,False,0.06414253885930804,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,4,generic_active,20268905,13004,False,False,False,False,0.037997644986099754,0.026000000000000002,0.0520944533000791,-inf,0.067,0.14
8,strong_occlusion,4,task_aware_active,20268905,13004,True,False,False,True,0.0046042847808088466,0.0028937038504406277,0.24413930440481207,0.0008131007863950695,0.020787407700881257,0.04757481540176251
8,strong_occlusion,5,fixed,20268906,13005,False,False,False,False,0.08524063277377351,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,5,generic_active,20268906,13005,False,False,False,False,0.057652664858641386,0.026000000000000002,0.0520944533000791,-inf,0.067,0.14
8,strong_occlusion,5,task_aware_active,20268906,13005,True,False,False,True,0.006188385099557707,0.0028937038504406277,0.24413930440481207,0.003411576635221623,0.020787407700881257,0.04757481540176251
8,strong_occlusion,6,fixed,20268907,13006,False,False,False,False,0.05524419508257239,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,6,generic_active,20268907,13006,False,False,False,False,0.047216755910441666,0.026000000000000002,0.0520944533000791,-inf,0.067,0.14
8,strong_occlusion,6,task_aware_active,20268907,13006,True,False,False,True,0.004106537489870536,0.0028937038504406277,0.24413930440481207,0.005510700501118541,0.020787407700881257,0.04757481540176251
8,strong_occlusion,7,fixed,20268908,13007,False,False,False,False,0.06937700182480207,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,7,generic_active,20268908,13007,True,False,False,True,0.053958702779239455,0.026000000000000002,0.0520944533000791,0.005515987469478836,0.067,0.14
8,strong_occlusion,7,task_aware_active,20268908,13007,True,False,False,True,0.005105157225482335,0.0028937038504406277,0.24413930440481207,0.006668021751041099,0.020787407700881257,0.04757481540176251
8,strong_occlusion,8,fixed,20268909,13008,False,False,False,False,0.03904862252331774,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,8,generic_active,20268909,13008,False,False,False,False,0.011515895697033492,0.026000000000000002,0.0520944533000791,-inf,0.067,0.14
8,strong_occlusion,8,task_aware_active,20268909,13008,True,False,False,True,0.0026899630976327735,0.0028937038504406277,0.24413930440481207,0.00844915311138431,0.020787407700881257,0.04757481540176251
8,strong_occlusion,9,fixed,20268910,13009,False,False,False,False,0.058590064077159235,0.04,0.0,-inf,0.095,0.14
8,strong_occlusion,9,generic_active,20268910,13009,False,False,False,False,0.01893718300471888,0.026000000000000002,0.0520944533000791,-inf,0.067,0.14
8,strong_occlusion,9,task_aware_active,20268910,13009,True,False,False,True,0.004052260121310159,0.0028937038504406277,0.24413930440481207,0.003798831567240533,0.020787407700881257,0.04757481540176251
9,combined_variation,0,fixed,20269901,14000,False,False,False,False,0.011823844689918102,0.017288736991528685,0.0,-inf,0.05107747398305737,0.10275000000000001
9,combined_variation,0,generic_active,20269901,14000,True,False,False,True,0.0029360644675542804,0.0032740470248614974,0.0520944533000791,0.0040315381022661325,0.023048094049722995,0.051846188099445994
9,combined_variation,0,task_aware_active,20269901,14000,True,False,False,True,0.002660171244216303,0.003001537725564889,0.15000000000000002,0.005173065312741176,0.022503075451129777,0.05075615090225956
9,combined_variation,1,fixed,20269902,14001,False,False,False,False,0.038860367937359266,0.017288736991528685,0.0,-inf,0.05107747398305737,0.10275000000000001
9,combined_variation,1,generic_active,20269902,14001,True,False,False,True,0.006746516981158527,0.0032740470248614974,0.0520944533000791,0.005766209205025815,0.023048094049722995,0.051846188099445994
9,combined_variation,1,task_aware_active,20269902,14001,True,False,False,True,0.006212687100247163,0.003001537725564889,0.15000000000000002,0.005766209205025815,0.022503075451129777,0.05075615090225956
9,combined_variation,2,fixed,20269903,14002,False,False,False,False,0.028344032761254384,0.017288736991528685,0.0,-inf,0.05107747398305737,0.10275000000000001
9,combined_variation,2,generic_active,20269903,14002,True,False,False,True,0.0043919922827855345,0.0032740470248614974,0.0520944533000791,0.006372651357638112,0.023048094049722995,0.051846188099445994
9,combined_variation,2,task_aware_active,20269903,14002,True,False,False,True,0.004070551809246461,0.003001537725564889,0.15000000000000002,0.0053445631647617755,0.022503075451129777,0.05075615090225956
9,combined_variation,3,fixed,20269904,14003,True,False,True,False,0.03827913545011447,0.017288736991528685,0.0,-0.006303216867280631,0.05107747398305737,0.10275000000000001
9,combined_variation,3,generic_active,20269904,14003,True,False,True,False,0.0067712227603617834,0.0032740470248614974,0.0520944533000791,-0.00015108519664221338,0.023048094049722995,0.051846188099445994
9,combined_variation,3,task_aware_active,20269904,14003,True,False,True,False,0.006229241919918081,0.003001537725564889,0.15000000000000002,-0.00015108519664221338,0.022503075451129777,0.05075615090225956
9,combined_variation,4,fixed,20269905,14004,False,False,False,False,0.0397592969934009,0.017288736991528685,0.0,-inf,0.05107747398305737,0.10275000000000001
9,combined_variation,4,generic_active,20269905,14004,True,False,False,True,0.004523401558174184,0.0032740470248614974,0.0520944533000791,0.00608123118586784,0.023048094049722995,0.051846188099445994
9,combined_variation,4,task_aware_active,20269905,14004,True,False,False,True,0.004282836405827822,0.003001537725564889,0.15000000000000002,0.006399278092343341,0.022503075451129777,0.05075615090225956
9,combined_variation,5,fixed,20269906,14005,False,False,False,False,0.015531255568855908,0.017288736991528685,0.0,-inf,0.05107747398305737,0.10275000000000001
9,combined_variation,5,generic_active,20269906,14005,True,False,False,True,0.0053231759017918845,0.0032740470248614974,0.0520944533000791,0.0005543758437185475,0.023048094049722995,0.051846188099445994
9,combined_variation,5,task_aware_active,20269906,14005,True,False,False,True,0.004772398770625136,0.003001537725564889,0.15000000000000002,0.004200085705964666,0.022503075451129777,0.05075615090225956
9,combined_variation,6,fixed,20269907,14006,False,False,False,False,0.01370488120264313,0.017288736991528685,0.0,-inf,0.05107747398305737,0.10275000000000001
9,combined_variation,6,generic_active,20269907,14006,True,False,False,True,0.004454394073108847,0.0032740470248614974,0.0520944533000791,0.005628859237513292,0.023048094049722995,0.051846188099445994
9,combined_variation,6,task_aware_active,20269907,14006,True,False,False,True,0.003999574642460591,0.003001537725564889,0.15000000000000002,0.004891083217520622,0.022503075451129777,0.05075615090225956
9,combined_variation,7,fixed,20269908,14007,False,False,False,False,0.021450247246206193,0.017288736991528685,0.0,-inf,0.05107747398305737,0.10275000000000001
9,combined_variation,7,generic_active,20269908,14007,True,False,False,True,0.004448115211567507,0.0032740470248614974,0.0520944533000791,0.005487303439203872,0.023048094049722995,0.051846188099445994
9,combined_variation,7,task_aware_active,20269908,14007,True,False,False,True,0.004060430219936585,0.003001537725564889,0.15000000000000002,0.004349717949108918,0.022503075451129777,0.05075615090225956
9,combined_variation,8,fixed,20269909,14008,True,False,False,True,0.03300202878680754,0.017288736991528685,0.0,0.010256343905830833,0.05107747398305737,0.10275000000000001
9,combined_variation,8,generic_active,20269909,14008,True,False,False,True,0.0067215142252524595,0.0032740470248614974,0.0520944533000791,0.0025962459374868335,0.023048094049722995,0.051846188099445994
9,combined_variation,8,task_aware_active,20269909,14008,True,False,False,True,0.006140727800777761,0.003001537725564889,0.15000000000000002,0.00290934280041826,0.022503075451129777,0.05075615090225956
9,combined_variation,9,fixed,20269910,14009,False,False,False,False,0.03154405798644851,0.017288736991528685,0.0,-inf,0.05107747398305737,0.10275000000000001
9,combined_variation,9,generic_active,20269910,14009,True,False,False,True,0.00530001947493878,0.0032740470248614974,0.0520944533000791,0.007660587633559457,0.023048094049722995,0.051846188099445994
9,combined_variation,9,task_aware_active,20269910,14009,True,False,False,True,0.004889343441164842,0.003001537725564889,0.15000000000000002,0.007660587633559457,0.022503075451129777,0.05075615090225956
