stress_condition,repetition,planner_policy,trajectory_released,unsafe_release,safe_release,conservative_safe_block,error_x_mm,error_y_mm,error_z_mm,minimum_surface_clearance_mm,minimum_safety_clearance_mm,truth_collision,truth_safety_violation
calibrated_gaussian,246,robust_chance,False,False,False,True,0.9036700885353347,-1.0389165855725953,-1.7312366760822282,11.75743312149064,3.7574331214906396,False,False
calibrated_gaussian,247,nominal_chance,True,False,True,False,3.0873428364428195,0.8561098800042568,1.014380937373374,11.127969374189936,3.1279693741899357,False,False
calibrated_gaussian,247,robust_chance,False,False,False,True,3.0873428364428195,0.8561098800042568,1.014380937373374,11.127969374189936,3.1279693741899357,False,False
calibrated_gaussian,248,nominal_chance,True,False,True,False,-2.404162495129927,-0.3670891042004839,1.280606828189835,10.842982709725764,2.842982709725763,False,False
calibrated_gaussian,248,robust_chance,False,False,False,True,-2.404162495129927,-0.3670891042004839,1.280606828189835,10.842982709725764,2.842982709725763,False,False
calibrated_gaussian,249,nominal_chance,True,False,True,False,-1.0571451057314387,0.18675621157284375,-0.927473557503876,12.414252038861774,4.414252038861774,False,False
calibrated_gaussian,249,robust_chance,False,False,False,True,-1.0571451057314387,0.18675621157284375,-0.927473557503876,12.414252038861774,4.414252038861774,False,False
calibrated_gaussian,250,nominal_chance,True,False,True,False,18.232495638337294,6.5475007589407435,6.427096979161954,12.652604918282238,4.652604918282238,False,False
calibrated_gaussian,250,robust_chance,False,False,False,True,18.232495638337294,6.5475007589407435,6.427096979161954,12.652604918282238,4.652604918282238,False,False
calibrated_gaussian,251,nominal_chance,True,False,True,False,17.003967019093643,5.981884357151608,2.036218016352127,14.323197713749929,6.323197713749928,False,False
calibrated_gaussian,251,robust_chance,False,False,False,True,17.003967019093643,5.981884357151608,2.036218016352127,14.323197713749929,6.323197713749928,False,False
calibrated_gaussian,252,nominal_chance,True,False,True,False,-6.6579141920577305,-0.4518246125825773,-0.33957339338011044,12.480488660652973,4.480488660652973,False,False
calibrated_gaussian,252,robust_chance,False,False,False,True,-6.6579141920577305,-0.4518246125825773,-0.33957339338011044,12.480488660652973,4.480488660652973,False,False
calibrated_gaussian,253,nominal_chance,True,False,True,False,-4.475029795027491,-2.4688925789028766,-1.133976859264142,10.992853555843373,2.9928535558433733,False,False
calibrated_gaussian,253,robust_chance,False,False,False,True,-4.475029795027491,-2.4688925789028766,-1.133976859264142,10.992853555843373,2.9928535558433733,False,False
calibrated_gaussian,254,nominal_chance,True,False,True,False,-12.288332524829123,-2.7199623663474175,-2.3308032229586244,12.924182582742075,4.924182582742074,False,False
calibrated_gaussian,254,robust_chance,False,False,False,True,-12.288332524829123,-2.7199623663474175,-2.3308032229586244,12.924182582742075,4.924182582742074,False,False
calibrated_gaussian,255,nominal_chance,True,False,True,False,8.630873153831459,3.1481237535960833,0.8329042589275156,12.69306034243505,4.69306034243505,False,False
calibrated_gaussian,255,robust_chance,False,False,False,True,8.630873153831459,3.1481237535960833,0.8329042589275156,12.69306034243505,4.69306034243505,False,False
calibrated_gaussian,256,nominal_chance,True,False,True,False,3.9241728585186397,2.415614537705872,2.6638744504486374,11.250651155619925,3.2506511556199253,False,False
calibrated_gaussian,256,robust_chance,False,False,False,True,3.9241728585186397,2.415614537705872,2.6638744504486374,11.250651155619925,3.2506511556199253,False,False
calibrated_gaussian,257,nominal_chance,True,False,True,False,-9.658121469061971,-3.985166693165383,-4.156847514804198,12.551907544264564,4.551907544264563,False,False
calibrated_gaussian,257,robust_chance,False,False,False,True,-9.658121469061971,-3.985166693165383,-4.156847514804198,12.551907544264564,4.551907544264563,False,False
calibrated_gaussian,258,nominal_chance,True,False,True,False,-9.041003839372134,-2.7652828250644856,-2.213332704324805,12.197086944709673,4.197086944709673,False,False
calibrated_gaussian,258,robust_chance,False,False,False,True,-9.041003839372134,-2.7652828250644856,-2.213332704324805,12.197086944709673,4.197086944709673,False,False
calibrated_gaussian,259,nominal_chance,True,False,True,False,-6.444798272902715,-2.5101750384702335,-3.2129106403392753,12.58344201939801,4.583442019398009,False,False
calibrated_gaussian,259,robust_chance,False,False,False,True,-6.444798272902715,-2.5101750384702335,-3.2129106403392753,12.58344201939801,4.583442019398009,False,False
calibrated_gaussian,260,nominal_chance,True,False,True,False,17.30398721115657,6.069903529103084,4.348020743669948,13.20008432121522,5.20008432121522,False,False
calibrated_gaussian,260,robust_chance,False,False,False,True,17.30398721115657,6.069903529103084,4.348020743669948,13.20008432121522,5.20008432121522,False,False
calibrated_gaussian,261,nominal_chance,True,False,True,False,-8.646261920966937,-3.7513498824855787,-4.379089312869316,12.736892555368458,4.736892555368457,False,False
calibrated_gaussian,261,robust_chance,False,False,False,True,-8.646261920966937,-3.7513498824855787,-4.379089312869316,12.736892555368458,4.736892555368457,False,False
calibrated_gaussian,262,nominal_chance,True,False,True,False,1.2287099760900142,0.09104366353070395,0.4113143488963826,11.166891459875634,3.1668914598756337,False,False
calibrated_gaussian,262,robust_chance,False,False,False,True,1.2287099760900142,0.09104366353070395,0.4113143488963826,11.166891459875634,3.1668914598756337,False,False
calibrated_gaussian,263,nominal_chance,True,False,True,False,-5.291035386740302,0.04573600036600964,1.7501244104014138,11.479623892707227,3.479623892707227,False,False
calibrated_gaussian,263,robust_chance,False,False,False,True,-5.291035386740302,0.04573600036600964,1.7501244104014138,11.479623892707227,3.479623892707227,False,False
calibrated_gaussian,264,nominal_chance,True,False,True,False,-3.1272586131766813,-1.456061699685799,-1.6548373749613408,11.925672814403978,3.925672814403978,False,False
calibrated_gaussian,264,robust_chance,False,False,False,True,-3.1272586131766813,-1.456061699685799,-1.6548373749613408,11.925672814403978,3.925672814403978,False,False
calibrated_gaussian,265,nominal_chance,True,False,True,False,-0.8282626244570942,0.9316741653337383,-1.3228841875337465,13.212282556654456,5.212282556654456,False,False
calibrated_gaussian,265,robust_chance,False,False,False,True,-0.8282626244570942,0.9316741653337383,-1.3228841875337465,13.212282556654456,5.212282556654456,False,False
calibrated_gaussian,266,nominal_chance,True,False,True,False,9.329779361673872,5.348462558440913,5.744529825901284,11.895084170816046,3.8950841708160473,False,False
calibrated_gaussian,266,robust_chance,False,False,False,True,9.329779361673872,5.348462558440913,5.744529825901284,11.895084170816046,3.8950841708160473,False,False
calibrated_gaussian,267,nominal_chance,True,False,True,False,3.1899031354423375,0.15353146672033535,4.893679874113754,8.250895450628843,0.2508954506288425,False,False
calibrated_gaussian,267,robust_chance,False,False,False,True,3.1899031354423375,0.15353146672033535,4.893679874113754,8.250895450628843,0.2508954506288425,False,False
calibrated_gaussian,268,nominal_chance,True,False,True,False,-24.256746913643003,-8.623071838795195,-6.289338301524669,13.256668955889129,5.256668955889129,False,False
calibrated_gaussian,268,robust_chance,False,False,False,True,-24.256746913643003,-8.623071838795195,-6.289338301524669,13.256668955889129,5.256668955889129,False,False
calibrated_gaussian,269,nominal_chance,True,False,True,False,-9.89573475575729,-1.3183682673315187,0.8739944282536143,11.790865293272798,3.7908652932727978,False,False
calibrated_gaussian,269,robust_chance,False,False,False,True,-9.89573475575729,-1.3183682673315187,0.8739944282536143,11.790865293272798,3.7908652932727978,False,False
calibrated_gaussian,270,nominal_chance,True,False,True,False,-10.644066106800569,-1.7608279583609,-1.6939910667528797,13.009272942401248,5.009272942401248,False,False
calibrated_gaussian,270,robust_chance,False,False,False,True,-10.644066106800569,-1.7608279583609,-1.6939910667528797,13.009272942401248,5.009272942401248,False,False
calibrated_gaussian,271,nominal_chance,True,False,True,False,10.207470572776849,2.925712239960687,-0.2628013723040417,13.193476915549338,5.193476915549338,False,False
calibrated_gaussian,271,robust_chance,False,False,False,True,10.207470572776849,2.925712239960687,-0.2628013723040417,13.193476915549338,5.193476915549338,False,False
calibrated_gaussian,272,nominal_chance,True,False,True,False,-3.115373658715224,-2.1006107020282454,-2.3750311595621434,11.891830364150831,3.891830364150832,False,False
calibrated_gaussian,272,robust_chance,False,False,False,True,-3.115373658715224,-2.1006107020282454,-2.3750311595621434,11.891830364150831,3.891830364150832,False,False
calibrated_gaussian,273,nominal_chance,True,False,True,False,3.857936927135432,0.9179031207080641,3.0084968967576327,9.854825134145049,1.8548251341450483,False,False
calibrated_gaussian,273,robust_chance,False,False,False,True,3.857936927135432,0.9179031207080641,3.0084968967576327,9.854825134145049,1.8548251341450483,False,False
calibrated_gaussian,274,nominal_chance,True,False,True,False,14.189802045535389,4.0969938813966085,3.0176967525107847,12.208008541523968,4.208008541523969,False,False
calibrated_gaussian,274,robust_chance,False,False,False,True,14.189802045535389,4.0969938813966085,3.0176967525107847,12.208008541523968,4.208008541523969,False,False
calibrated_gaussian,275,nominal_chance,True,False,True,False,1.7317617811491155,0.7952159598147365,-1.4778480031609424,12.847876120920628,4.847876120920627,False,False
calibrated_gaussian,275,robust_chance,False,False,False,True,1.7317617811491155,0.7952159598147365,-1.4778480031609424,12.847876120920628,4.847876120920627,False,False
calibrated_gaussian,276,nominal_chance,True,False,True,False,0.8601312412142383,1.2288840653495083,2.2432240244681996,11.024272072450213,3.0242720724502123,False,False
calibrated_gaussian,276,robust_chance,False,False,False,True,0.8601312412142383,1.2288840653495083,2.2432240244681996,11.024272072450213,3.0242720724502123,False,False
calibrated_gaussian,277,nominal_chance,True,False,True,False,1.7218478417139624,-0.8072463066848388,-2.4303208018942217,12.303820157146752,4.3038201571467525,False,False
calibrated_gaussian,277,robust_chance,False,False,False,True,1.7218478417139624,-0.8072463066848388,-2.4303208018942217,12.303820157146752,4.3038201571467525,False,False
calibrated_gaussian,278,nominal_chance,True,False,True,False,4.961977613702066,0.8483768312148067,-2.5088183921313507,13.240992842276324,5.240992842276323,False,False
calibrated_gaussian,278,robust_chance,False,False,False,True,4.961977613702066,0.8483768312148067,-2.5088183921313507,13.240992842276324,5.240992842276323,False,False
calibrated_gaussian,279,nominal_chance,True,False,True,False,13.239984963332441,5.03512856954166,2.393077876933795,13.335028689332692,5.335028689332692,False,False
calibrated_gaussian,279,robust_chance,False,False,False,True,13.239984963332441,5.03512856954166,2.393077876933795,13.335028689332692,5.335028689332692,False,False
calibrated_gaussian,280,nominal_chance,True,False,True,False,-3.4051764572155605,-2.3229576114320563,0.7881473702981695,9.785025494921314,1.7850254949213131,False,False
calibrated_gaussian,280,robust_chance,False,False,False,True,-3.4051764572155605,-2.3229576114320563,0.7881473702981695,9.785025494921314,1.7850254949213131,False,False
calibrated_gaussian,281,nominal_chance,True,False,True,False,18.310852880703475,7.524098235529197,-0.33927912404032584,16.925598742332493,8.925598742332491,False,False
calibrated_gaussian,281,robust_chance,False,False,False,True,18.310852880703475,7.524098235529197,-0.33927912404032584,16.925598742332493,8.925598742332491,False,False
calibrated_gaussian,282,nominal_chance,True,False,True,False,10.30288319044518,3.3293854837759875,0.9965604709306441,12.73928164283027,4.739281642830272,False,False
calibrated_gaussian,282,robust_chance,False,False,False,True,10.30288319044518,3.3293854837759875,0.9965604709306441,12.73928164283027,4.739281642830272,False,False
calibrated_gaussian,283,nominal_chance,True,False,True,False,13.586691858830216,3.0557262140902477,4.27180530888333,10.653458113430949,2.653458113430948,False,False
calibrated_gaussian,283,robust_chance,False,False,False,True,13.586691858830216,3.0557262140902477,4.27180530888333,10.653458113430949,2.653458113430948,False,False
calibrated_gaussian,284,nominal_chance,True,False,True,False,20.303982397586825,6.779208635027781,4.626754621487464,13.684793062961948,5.684793062961947,False,False
calibrated_gaussian,284,robust_chance,False,False,False,True,20.303982397586825,6.779208635027781,4.626754621487464,13.684793062961948,5.684793062961947,False,False
calibrated_gaussian,285,nominal_chance,True,False,True,False,12.449415335280978,3.0595594995274715,2.9665037534237535,11.373939623143958,3.373939623143958,False,False
calibrated_gaussian,285,robust_chance,False,False,False,True,12.449415335280978,3.0595594995274715,2.9665037534237535,11.373939623143958,3.373939623143958,False,False
calibrated_gaussian,286,nominal_chance,True,False,True,False,2.3785511013376293,0.5794013439552662,3.5013566735161463,9.522044703085841,1.5220447030858415,False,False
calibrated_gaussian,286,robust_chance,False,False,False,True,2.3785511013376293,0.5794013439552662,3.5013566735161463,9.522044703085841,1.5220447030858415,False,False
calibrated_gaussian,287,nominal_chance,True,False,True,False,-5.218239342515965,-1.751775848227615,-1.6049353123627272,11.952328723600072,3.952328723600072,False,False
calibrated_gaussian,287,robust_chance,False,False,False,True,-5.218239342515965,-1.751775848227615,-1.6049353123627272,11.952328723600072,3.952328723600072,False,False
calibrated_gaussian,288,nominal_chance,True,False,True,False,-4.1095337468874,-3.31444297028596,-2.718215737163537,11.328968135618801,3.328968135618801,False,False
calibrated_gaussian,288,robust_chance,False,False,False,True,-4.1095337468874,-3.31444297028596,-2.718215737163537,11.328968135618801,3.328968135618801,False,False
calibrated_gaussian,289,nominal_chance,True,False,True,False,-9.5142333907053,-1.9981815397736857,0.44224200408112063,11.37796826266566,3.3779682626656604,False,False
calibrated_gaussian,289,robust_chance,False,False,False,True,-9.5142333907053,-1.9981815397736857,0.44224200408112063,11.37796826266566,3.3779682626656604,False,False
calibrated_gaussian,290,nominal_chance,True,False,True,False,-3.603985716024428,0.5015530173595169,-0.7396063081400536,12.928201448359758,4.928201448359758,False,False
calibrated_gaussian,290,robust_chance,False,False,False,True,-3.603985716024428,0.5015530173595169,-0.7396063081400536,12.928201448359758,4.928201448359758,False,False
calibrated_gaussian,291,nominal_chance,True,False,True,False,9.673580277540593,2.7958998073996932,0.9766405428318825,12.325773466909203,4.325773466909202,False,False
calibrated_gaussian,291,robust_chance,False,False,False,True,9.673580277540593,2.7958998073996932,0.9766405428318825,12.325773466909203,4.325773466909202,False,False
calibrated_gaussian,292,nominal_chance,True,False,True,False,8.508402337900652,4.083006848893905,1.4434265241937436,13.084539338841779,5.084539338841778,False,False
calibrated_gaussian,292,robust_chance,False,False,False,True,8.508402337900652,4.083006848893905,1.4434265241937436,13.084539338841779,5.084539338841778,False,False
calibrated_gaussian,293,nominal_chance,True,False,True,False,8.867919851139085,2.707456845198928,3.0477348987180584,11.037566529609846,3.0375665296098457,False,False
calibrated_gaussian,293,robust_chance,False,False,False,True,8.867919851139085,2.707456845198928,3.0477348987180584,11.037566529609846,3.0375665296098457,False,False
calibrated_gaussian,294,nominal_chance,True,False,True,False,1.7270750512501378,0.18341117525822637,-1.5687378617414514,12.448902248288878,4.448902248288879,False,False
calibrated_gaussian,294,robust_chance,False,False,False,True,1.7270750512501378,0.18341117525822637,-1.5687378617414514,12.448902248288878,4.448902248288879,False,False
calibrated_gaussian,295,nominal_chance,True,False,True,False,-1.1683722292589829,-1.4438310639126324,-0.22324048880062208,10.726801075308321,2.7268010753083214,False,False
calibrated_gaussian,295,robust_chance,False,False,False,True,-1.1683722292589829,-1.4438310639126324,-0.22324048880062208,10.726801075308321,2.7268010753083214,False,False
calibrated_gaussian,296,nominal_chance,True,False,True,False,-12.780774160911127,-5.542622891262985,-2.740280309800864,11.037065112164045,3.0370651121640457,False,False
calibrated_gaussian,296,robust_chance,False,False,False,True,-12.780774160911127,-5.542622891262985,-2.740280309800864,11.037065112164045,3.0370651121640457,False,False
calibrated_gaussian,297,nominal_chance,True,False,True,False,2.7260067677996287,1.7207990550077428,-1.535071099044829,13.473191805144465,5.473191805144466,False,False
calibrated_gaussian,297,robust_chance,False,False,False,True,2.7260067677996287,1.7207990550077428,-1.535071099044829,13.473191805144465,5.473191805144466,False,False
calibrated_gaussian,298,nominal_chance,True,False,True,False,10.639739293231937,2.2968864330050947,-0.5471482963406658,12.888297492849398,4.888297492849398,False,False
calibrated_gaussian,298,robust_chance,False,False,False,True,10.639739293231937,2.2968864330050947,-0.5471482963406658,12.888297492849398,4.888297492849398,False,False
calibrated_gaussian,299,nominal_chance,True,False,True,False,-6.406005794898203,-1.2788579739510946,0.05960813249235526,11.544148937979585,3.544148937979585,False,False
calibrated_gaussian,299,robust_chance,False,False,False,True,-6.406005794898203,-1.2788579739510946,0.05960813249235526,11.544148937979585,3.544148937979585,False,False
calibrated_gaussian,300,nominal_chance,True,False,True,False,-9.58753726937119,-3.1940386207281257,0.4805055603785792,10.412193342284247,2.412193342284248,False,False
calibrated_gaussian,300,robust_chance,False,False,False,True,-9.58753726937119,-3.1940386207281257,0.4805055603785792,10.412193342284247,2.412193342284248,False,False
calibrated_gaussian,301,nominal_chance,True,False,True,False,0.10771316781454161,-0.6522466418373493,-0.2834646452301732,11.201733651913909,3.201733651913908,False,False
calibrated_gaussian,301,robust_chance,False,False,False,True,0.10771316781454161,-0.6522466418373493,-0.2834646452301732,11.201733651913909,3.201733651913908,False,False
calibrated_gaussian,302,nominal_chance,True,False,True,False,-6.156679914106869,-3.3535629039713934,0.12201727457098255,9.838343282779984,1.8383432827799844,False,False
calibrated_gaussian,302,robust_chance,False,False,False,True,-6.156679914106869,-3.3535629039713934,0.12201727457098255,9.838343282779984,1.8383432827799844,False,False
calibrated_gaussian,303,nominal_chance,True,False,True,False,-3.2496700814692936,-1.7303328798848059,0.254747448358282,10.535585368586618,2.535585368586618,False,False
calibrated_gaussian,303,robust_chance,False,False,False,True,-3.2496700814692936,-1.7303328798848059,0.254747448358282,10.535585368586618,2.535585368586618,False,False
calibrated_gaussian,304,nominal_chance,True,False,True,False,-2.760822080656961,-0.8573177490428806,-0.6758545714577868,11.691721391868253,3.691721391868253,False,False
calibrated_gaussian,304,robust_chance,False,False,False,True,-2.760822080656961,-0.8573177490428806,-0.6758545714577868,11.691721391868253,3.691721391868253,False,False
calibrated_gaussian,305,nominal_chance,True,False,True,False,18.458728695288254,4.409272229894251,0.08054167993000878,14.15281637246951,6.15281637246951,False,False
calibrated_gaussian,305,robust_chance,False,False,False,True,18.458728695288254,4.409272229894251,0.08054167993000878,14.15281637246951,6.15281637246951,False,False
calibrated_gaussian,306,nominal_chance,True,False,True,False,6.556121560790624,3.565098331392837,1.1299020397822497,12.871416464370267,4.871416464370266,False,False
calibrated_gaussian,306,robust_chance,False,False,False,True,6.556121560790624,3.565098331392837,1.1299020397822497,12.871416464370267,4.871416464370266,False,False
calibrated_gaussian,307,nominal_chance,True,False,True,False,-9.658824176681511,-3.396892239104839,-1.5887175542725303,11.462565745202435,3.4625657452024337,False,False
calibrated_gaussian,307,robust_chance,False,False,False,True,-9.658824176681511,-3.396892239104839,-1.5887175542725303,11.462565745202435,3.4625657452024337,False,False
calibrated_gaussian,308,nominal_chance,True,False,True,False,5.943047249490594,1.1272091852213648,-1.0213002928995591,12.365662597159583,4.3656625971595835,False,False
calibrated_gaussian,308,robust_chance,False,False,False,True,5.943047249490594,1.1272091852213648,-1.0213002928995591,12.365662597159583,4.3656625971595835,False,False
calibrated_gaussian,309,nominal_chance,True,False,True,False,-16.141138894687842,-4.55859254068225,-8.239208877872578,15.785429255447806,7.785429255447803,False,False
calibrated_gaussian,309,robust_chance,False,False,False,True,-16.141138894687842,-4.55859254068225,-8.239208877872578,15.785429255447806,7.785429255447803,False,False
calibrated_gaussian,310,nominal_chance,True,False,True,False,-3.52933539465841,-1.349993816747174,-4.083774398943599,13.614557329090225,5.614557329090225,False,False
calibrated_gaussian,310,robust_chance,False,False,False,True,-3.52933539465841,-1.349993816747174,-4.083774398943599,13.614557329090225,5.614557329090225,False,False
calibrated_gaussian,311,nominal_chance,True,False,True,False,-10.268563580463438,-5.004998817337166,-2.0078993049656018,10.53779419554236,2.5377941955423613,False,False
calibrated_gaussian,311,robust_chance,False,False,False,True,-10.268563580463438,-5.004998817337166,-2.0078993049656018,10.53779419554236,2.5377941955423613,False,False
calibrated_gaussian,312,nominal_chance,True,False,True,False,-7.3780406944034995,-3.201509710291372,-4.560961923957367,13.063871443106873,5.063871443106874,False,False
calibrated_gaussian,312,robust_chance,False,False,False,True,-7.3780406944034995,-3.201509710291372,-4.560961923957367,13.063871443106873,5.063871443106874,False,False
calibrated_gaussian,313,nominal_chance,True,False,True,False,-5.661345463321296,-1.1762948203272983,-1.023144770068158,12.119135126136513,4.119135126136512,False,False
calibrated_gaussian,313,robust_chance,False,False,False,True,-5.661345463321296,-1.1762948203272983,-1.023144770068158,12.119135126136513,4.119135126136512,False,False
calibrated_gaussian,314,nominal_chance,True,False,True,False,8.925290307232116,1.3889130612770937,2.6855061165371197,10.174315600689052,2.174315600689052,False,False
calibrated_gaussian,314,robust_chance,False,False,False,True,8.925290307232116,1.3889130612770937,2.6855061165371197,10.174315600689052,2.174315600689052,False,False
calibrated_gaussian,315,nominal_chance,True,False,True,False,-6.343842115498305,-1.6043770634539247,-2.894410999292144,13.074416574748488,5.074416574748488,False,False
calibrated_gaussian,315,robust_chance,False,False,False,True,-6.343842115498305,-1.6043770634539247,-2.894410999292144,13.074416574748488,5.074416574748488,False,False
calibrated_gaussian,316,nominal_chance,True,False,True,False,-5.452364337933987,-1.0399635967847798,2.2048317276890965,10.365789161459032,2.365789161459032,False,False
calibrated_gaussian,316,robust_chance,False,False,False,True,-5.452364337933987,-1.0399635967847798,2.2048317276890965,10.365789161459032,2.365789161459032,False,False
calibrated_gaussian,317,nominal_chance,True,False,True,False,-0.962919537189694,-1.0772660820710602,0.42708213377379856,10.585243295041671,2.585243295041671,False,False
calibrated_gaussian,317,robust_chance,False,False,False,True,-0.962919537189694,-1.0772660820710602,0.42708213377379856,10.585243295041671,2.585243295041671,False,False
calibrated_gaussian,318,nominal_chance,True,False,True,False,-7.241128563079717,-1.9053483286780648,-2.072101185407638,12.461671089788162,4.461671089788162,False,False
calibrated_gaussian,318,robust_chance,False,False,False,True,-7.241128563079717,-1.9053483286780648,-2.072101185407638,12.461671089788162,4.461671089788162,False,False
calibrated_gaussian,319,nominal_chance,True,False,True,False,-0.06103776966188747,1.5098358952106248,1.2327321081150355,11.969575622805502,3.969575622805503,False,False
calibrated_gaussian,319,robust_chance,False,False,False,True,-0.06103776966188747,1.5098358952106248,1.2327321081150355,11.969575622805502,3.969575622805503,False,False
calibrated_gaussian,320,nominal_chance,True,False,True,False,-6.004589710998874,-2.3542391544416064,1.4488128156930826,9.814380428268153,1.8143804282681526,False,False
calibrated_gaussian,320,robust_chance,False,False,False,True,-6.004589710998874,-2.3542391544416064,1.4488128156930826,9.814380428268153,1.8143804282681526,False,False
calibrated_gaussian,321,nominal_chance,True,False,True,False,0.3841272107141921,0.14802205727203827,-0.9104285845991652,12.162939855821007,4.162939855821007,False,False
calibrated_gaussian,321,robust_chance,False,False,False,True,0.3841272107141921,0.14802205727203827,-0.9104285845991652,12.162939855821007,4.162939855821007,False,False
calibrated_gaussian,322,nominal_chance,True,False,True,False,-2.49828377483434,-1.0359727805217722,1.2078284494401725,10.368405076749,2.3684050767489984,False,False
calibrated_gaussian,322,robust_chance,False,False,False,True,-2.49828377483434,-1.0359727805217722,1.2078284494401725,10.368405076749,2.3684050767489984,False,False
calibrated_gaussian,323,nominal_chance,True,False,True,False,7.5024224190673365,1.050784562434001,3.0024434853532225,9.715396284926207,1.7153962849262068,False,False
calibrated_gaussian,323,robust_chance,False,False,False,True,7.5024224190673365,1.050784562434001,3.0024434853532225,9.715396284926207,1.7153962849262068,False,False
calibrated_gaussian,324,nominal_chance,True,False,True,False,1.6095635819303609,1.9694110765776582,1.03822225909982,12.21445083586417,4.214450835864169,False,False
calibrated_gaussian,324,robust_chance,False,False,False,True,1.6095635819303609,1.9694110765776582,1.03822225909982,12.21445083586417,4.214450835864169,False,False
calibrated_gaussian,325,nominal_chance,True,False,True,False,-6.382658434831625,-1.8571511082700563,-1.375602656934117,11.943710424126124,3.9437104241261243,False,False
calibrated_gaussian,325,robust_chance,False,False,False,True,-6.382658434831625,-1.8571511082700563,-1.375602656934117,11.943710424126124,3.9437104241261243,False,False
calibrated_gaussian,326,nominal_chance,True,False,True,False,-31.843850149177946,-10.14530751703373,-7.899593400194619,15.055117478862947,7.055117478862948,False,False
calibrated_gaussian,326,robust_chance,False,False,False,True,-31.843850149177946,-10.14530751703373,-7.899593400194619,15.055117478862947,7.055117478862948,False,False
calibrated_gaussian,327,nominal_chance,True,False,True,False,-15.434622061984049,-5.356709145120592,-4.361232144315254,12.68609761419425,4.686097614194249,False,False
calibrated_gaussian,327,robust_chance,False,False,False,True,-15.434622061984049,-5.356709145120592,-4.361232144315254,12.68609761419425,4.686097614194249,False,False
calibrated_gaussian,328,nominal_chance,True,False,True,False,-0.7095778082048613,-0.34899276627657455,-0.4839809789022382,11.685057517600182,3.685057517600182,False,False
calibrated_gaussian,328,robust_chance,False,False,False,True,-0.7095778082048613,-0.34899276627657455,-0.4839809789022382,11.685057517600182,3.685057517600182,False,False
calibrated_gaussian,329,nominal_chance,True,False,True,False,-2.3199557817820997,0.08095628184680839,-1.3402991099165615,12.754331697198035,4.754331697198034,False,False
calibrated_gaussian,329,robust_chance,False,False,False,True,-2.3199557817820997,0.08095628184680839,-1.3402991099165615,12.754331697198035,4.754331697198034,False,False
calibrated_gaussian,330,nominal_chance,True,False,True,False,1.71209395506493,0.605411549422914,-1.6233070323845284,12.80176571821536,4.80176571821536,False,False
calibrated_gaussian,330,robust_chance,False,False,False,True,1.71209395506493,0.605411549422914,-1.6233070323845284,12.80176571821536,4.80176571821536,False,False
calibrated_gaussian,331,nominal_chance,True,False,True,False,14.399149645264448,6.3242811804192804,4.450318871285048,13.371618759601839,5.37161875960184,False,False
calibrated_gaussian,331,robust_chance,False,False,False,True,14.399149645264448,6.3242811804192804,4.450318871285048,13.371618759601839,5.37161875960184,False,False
calibrated_gaussian,332,nominal_chance,True,False,True,False,0.9079999543412364,0.09587887053328616,-1.6769213191080174,12.551404377941116,4.551404377941116,False,False
calibrated_gaussian,332,robust_chance,False,False,False,True,0.9079999543412364,0.09587887053328616,-1.6769213191080174,12.551404377941116,4.551404377941116,False,False
calibrated_gaussian,333,nominal_chance,True,False,True,False,-4.586312384442264,-1.2382738879913604,-0.5781576243325716,11.629459907864728,3.6294599078647276,False,False
calibrated_gaussian,333,robust_chance,False,False,False,True,-4.586312384442264,-1.2382738879913604,-0.5781576243325716,11.629459907864728,3.6294599078647276,False,False
calibrated_gaussian,334,nominal_chance,True,False,True,False,5.913054828808086,1.0541005982878002,5.428869086254214,8.40333237104,0.40333237103999836,False,False
calibrated_gaussian,334,robust_chance,False,False,False,True,5.913054828808086,1.0541005982878002,5.428869086254214,8.40333237104,0.40333237103999836,False,False
calibrated_gaussian,335,nominal_chance,True,False,True,False,-2.4232730667111295,-0.8964133849256455,-2.0724967817511137,12.495421843887728,4.495421843887728,False,False
calibrated_gaussian,335,robust_chance,False,False,False,True,-2.4232730667111295,-0.8964133849256455,-2.0724967817511137,12.495421843887728,4.495421843887728,False,False
calibrated_gaussian,336,nominal_chance,True,False,True,False,-18.872975164389974,-7.012629458698064,-2.348076571553891,11.039994371880633,3.039994371880633,False,False
calibrated_gaussian,336,robust_chance,False,False,False,True,-18.872975164389974,-7.012629458698064,-2.348076571553891,11.039994371880633,3.039994371880633,False,False
calibrated_gaussian,337,nominal_chance,True,False,True,False,-0.13486905666072269,-1.079026818226661,3.3771144639838204,8.676775588340098,0.6767755883400981,False,False
calibrated_gaussian,337,robust_chance,False,False,False,True,-0.13486905666072269,-1.079026818226661,3.3771144639838204,8.676775588340098,0.6767755883400981,False,False
calibrated_gaussian,338,nominal_chance,True,False,True,False,11.548445343059925,3.065166521079951,2.481850570322209,11.654117260611134,3.6541172606111334,False,False
calibrated_gaussian,338,robust_chance,False,False,False,True,11.548445343059925,3.065166521079951,2.481850570322209,11.654117260611134,3.6541172606111334,False,False
calibrated_gaussian,339,nominal_chance,True,False,True,False,-4.8429690101804725,-2.655656885632082,-1.933346713608779,11.412264693473913,3.412264693473914,False,False
calibrated_gaussian,339,robust_chance,False,False,False,True,-4.8429690101804725,-2.655656885632082,-1.933346713608779,11.412264693473913,3.412264693473914,False,False
