condition,repetition,strategy,planning_success,direct_edge_accepted,planning_iterations,planning_time_seconds,path_cost,estimated_max_point_risk,true_centre_x,true_centre_y,true_centre_z,minimum_surface_clearance_mm,minimum_safety_clearance_mm,collision,safety_margin_violation,safe_navigation
tangential_major_axis,12,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11722547513844207,-0.01883062734889034,0.02410874519606024,11.069781976821483,3.0697819768214836,False,False,True
tangential_major_axis,13,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.11118079336198378,-0.022145252532316233,0.01851721730275165,9.337782083476807,1.3377820834768062,False,False,True
tangential_major_axis,13,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.11118079336198378,-0.022145252532316233,0.01851721730275165,,,False,False,False
tangential_major_axis,13,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11118079336198378,-0.022145252532316233,0.01851721730275165,9.337782083476807,1.3377820834768062,False,False,True
tangential_major_axis,14,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10947642416585168,-0.02417084969653687,0.019157179749867675,10.956974828101954,2.9569748281019543,False,False,True
tangential_major_axis,14,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10947642416585168,-0.02417084969653687,0.019157179749867675,,,False,False,False
tangential_major_axis,14,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10947642416585168,-0.02417084969653687,0.019157179749867675,10.956974828101954,2.9569748281019543,False,False,True
tangential_major_axis,15,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10345133790180022,-0.026291717538187882,0.02056422784071229,12.556722293826391,4.556722293826391,False,False,True
tangential_major_axis,15,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10345133790180022,-0.026291717538187882,0.02056422784071229,,,False,False,False
tangential_major_axis,15,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10345133790180022,-0.026291717538187882,0.02056422784071229,12.556722293826391,4.556722293826391,False,False,True
tangential_major_axis,16,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.11573991889349824,-0.018925414186657625,0.023615786835552714,10.590572826973993,2.5905728269739936,False,False,True
tangential_major_axis,16,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.11573991889349824,-0.018925414186657625,0.023615786835552714,,,False,False,False
tangential_major_axis,16,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11573991889349824,-0.018925414186657625,0.023615786835552714,10.590572826973993,2.5905728269739936,False,False,True
tangential_major_axis,17,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.11794136857029244,-0.021284906848215244,0.020986930570730627,11.313137225618066,3.313137225618065,False,False,True
tangential_major_axis,17,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.11794136857029244,-0.021284906848215244,0.020986930570730627,,,False,False,False
tangential_major_axis,17,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11794136857029244,-0.021284906848215244,0.020986930570730627,11.313137225618066,3.313137225618065,False,False,True
tangential_major_axis,18,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.11237858429425182,-0.020578914334103936,0.02011736310612427,9.165206244824542,1.1652062448245428,False,False,True
tangential_major_axis,18,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.11237858429425182,-0.020578914334103936,0.02011736310612427,,,False,False,False
tangential_major_axis,18,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11237858429425182,-0.020578914334103936,0.02011736310612427,9.165206244824542,1.1652062448245428,False,False,True
tangential_major_axis,19,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.11079626746627216,-0.023402060938287887,0.018431045096712156,10.196507344888673,2.196507344888672,False,False,True
tangential_major_axis,19,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.11079626746627216,-0.023402060938287887,0.018431045096712156,,,False,False,False
tangential_major_axis,19,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11079626746627216,-0.023402060938287887,0.018431045096712156,10.196507344888673,2.196507344888672,False,False,True
tangential_major_axis,20,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10574835354875328,-0.024591153427416503,0.02083067471184029,11.736606488191551,3.7366064881915513,False,False,True
tangential_major_axis,20,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10574835354875328,-0.024591153427416503,0.02083067471184029,,,False,False,False
tangential_major_axis,20,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10574835354875328,-0.024591153427416503,0.02083067471184029,11.736606488191551,3.7366064881915513,False,False,True
tangential_major_axis,21,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.11103042308247159,-0.022880210218392507,0.023620373490373544,12.923033403662227,4.923033403662227,False,False,True
tangential_major_axis,21,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.11103042308247159,-0.022880210218392507,0.023620373490373544,,,False,False,False
tangential_major_axis,21,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.11103042308247159,-0.022880210218392507,0.023620373490373544,12.923033403662227,4.923033403662227,False,False,True
tangential_major_axis,22,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10632920645713062,-0.02488934927411181,0.020799663096022315,12.047912892855226,4.047912892855226,False,False,True
tangential_major_axis,22,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10632920645713062,-0.02488934927411181,0.020799663096022315,,,False,False,False
tangential_major_axis,22,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10632920645713062,-0.02488934927411181,0.020799663096022315,12.047912892855226,4.047912892855226,False,False,True
tangential_major_axis,23,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10450667370475916,-0.024666025615625,0.02149435142409631,12.026202789518317,4.026202789518317,False,False,True
tangential_major_axis,23,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10450667370475916,-0.024666025615625,0.02149435142409631,,,False,False,False
tangential_major_axis,23,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10450667370475916,-0.024666025615625,0.02149435142409631,12.026202789518317,4.026202789518317,False,False,True
tangential_major_axis,24,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10450116700875423,-0.02553260581788747,0.020018512447623874,11.755385891605531,3.7553858916055307,False,False,True
tangential_major_axis,24,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10450116700875423,-0.02553260581788747,0.020018512447623874,,,False,False,False
tangential_major_axis,24,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10450116700875423,-0.02553260581788747,0.020018512447623874,11.755385891605531,3.7553858916055307,False,False,True
tangential_major_axis,25,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.1091314033718319,-0.022139634499590714,0.021853855010495506,10.955009209513602,2.9550092095136007,False,False,True
tangential_major_axis,25,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.1091314033718319,-0.022139634499590714,0.021853855010495506,,,False,False,False
tangential_major_axis,25,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.1091314033718319,-0.022139634499590714,0.021853855010495506,10.955009209513602,2.9550092095136007,False,False,True
tangential_major_axis,26,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.10937130963221348,-0.022692031265058997,0.02115436515471544,10.966053206824407,2.966053206824406,False,False,True
tangential_major_axis,26,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.10937130963221348,-0.022692031265058997,0.02115436515471544,,,False,False,False
tangential_major_axis,26,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.10937130963221348,-0.022692031265058997,0.02115436515471544,10.966053206824407,2.966053206824406,False,False,True
tangential_major_axis,27,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.09787204644273735,-0.025189265000925044,0.01970525143923698,10.981182053988853,2.981182053988852,False,False,True
tangential_major_axis,27,scalar_principal_sigma,False,False,0,0.00031569999919156544,,,0.09787204644273735,-0.025189265000925044,0.01970525143923698,,,False,False,False
tangential_major_axis,27,anisotropic_chance,True,True,0,0.07298090000040247,1.6773616862815874,0.045296445110338625,0.09787204644273735,-0.025189265000925044,0.01970525143923698,10.981182053988853,2.981182053988852,False,False,True
tangential_major_axis,28,deterministic,True,True,0,0.0024051000000326894,1.6773616862815874,0.045296445110338625,0.09515799019488577,-0.02864441240910954,0.016995179197237573,12.306733226321752,4.306733226321751,False,False,True
