scenario_id,scenario_name,repetition,initial_seed,final_seed,movement_weight,generic_candidate_index,task_candidate_index,different_candidate,generic_camera_movement,task_camera_movement,generic_localisation_error,task_localisation_error,generic_predicted_sigma,task_predicted_sigma,generic_scene_information,task_generic_scene_information,generic_task_scene_information,task_task_scene_information,generic_alignment,task_alignment,generic_score,task_score
2,lateral_negative,2,20261202,30261202,0.15,6,5,True,0.008028994985687132,0.0661292954590781,0.0047275504245876355,0.004580910363947277,0.003289406435131735,0.00315733285181463,0.9821685080397723,0.9847685995149792,0.9737652086236794,0.977590623657012,0.9605290733004391,0.9854425198575237,0.9821685080397723,1.9408681557449388
2,lateral_negative,2,20261202,30261202,0.2,6,6,False,0.008028994985687132,0.008028994985687132,0.0047275504245876355,0.0047275504245876355,0.003289406435131735,0.003289406435131735,0.9821685080397723,0.9821685080397723,0.9737652086236794,0.9737652086236794,0.9605290733004391,0.9605290733004391,0.9821685080397723,1.9342942819241187
2,lateral_negative,2,20261202,30261202,0.25,6,6,False,0.008028994985687132,0.008028994985687132,0.0047275504245876355,0.0047275504245876355,0.003289406435131735,0.003289406435131735,0.9821685080397723,0.9821685080397723,0.9737652086236794,0.9737652086236794,0.9605290733004391,0.9605290733004391,0.9821685080397723,1.9342942819241187
2,lateral_negative,2,20261202,30261202,0.5,6,6,False,0.008028994985687132,0.008028994985687132,0.0047275504245876355,0.0047275504245876355,0.003289406435131735,0.003289406435131735,0.9821685080397723,0.9821685080397723,0.9737652086236794,0.9737652086236794,0.9605290733004391,0.9605290733004391,0.9821685080397723,1.9342942819241187
2,lateral_negative,2,20261202,30261202,1.0,6,6,False,0.008028994985687132,0.008028994985687132,0.0047275504245876355,0.0047275504245876355,0.003289406435131735,0.003289406435131735,0.9821685080397723,0.9821685080397723,0.9737652086236794,0.9737652086236794,0.9605290733004391,0.9605290733004391,0.9821685080397723,1.9342942819241187
2,lateral_negative,3,20261203,30261203,0.0,34,4,True,0.2676270751944377,0.1287699539547385,0.0026205576662156433,0.0026298413730524613,0.0028793003383797344,0.0029143299684071724,0.9889519436077262,0.9870006640224095,0.983776265591162,0.9809108709348039,0.9757826204301326,0.99928691387955,0.9889519436077262,1.980197784814354
2,lateral_negative,3,20261203,30261203,0.025,5,4,True,0.06033487796922186,0.1287699539547385,0.002748325997728398,0.0026298413730524613,0.003124692351408024,0.0029143299684071724,0.9829948309362347,0.9870006640224095,0.9750284270217111,0.9809108709348039,0.9905623804991405,0.99928691387955,0.9798925889164479,1.9726398184420386
2,lateral_negative,3,20261203,30261203,0.05,6,4,True,0.012687817345040599,0.1287699539547385,0.002830169668121854,0.0026298413730524613,0.0032749000404466697,0.0029143299684071724,0.9795291595785796,0.9870006640224095,0.9699391941595188,0.9809108709348039,0.9670785410342116,0.99928691387955,0.9795291595785796,1.965081852069723
2,lateral_negative,3,20261203,30261203,0.075,6,4,True,0.012687817345040599,0.1287699539547385,0.002830169668121854,0.0026298413730524613,0.0032749000404466697,0.0029143299684071724,0.9795291595785796,0.9870006640224095,0.9699391941595188,0.9809108709348039,0.9670785410342116,0.99928691387955,0.9795291595785796,1.9575238856974078
2,lateral_negative,3,20261203,30261203,0.1,6,5,True,0.012687817345040599,0.06033487796922186,0.002830169668121854,0.002748325997728398,0.0032749000404466697,0.003124692351408024,0.9795291595785796,0.9829948309362347,0.9699391941595188,0.9750284270217111,0.9670785410342116,0.9905623804991405,0.9795291595785796,1.9531818394417046
