scenario_id,scenario_name,stress_profile,repetition,variant,perception_seed,planner_seed,selected_candidate_index,mean_localisation_error,mean_predicted_sigma,camera_movement,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success
1,lateral_positive,distance_dominant,0,alignment_only,20261920,10000,3,0.008560215769210688,0.00485741822839558,0.0,True,False,False,True
1,lateral_positive,distance_dominant,0,full_task_aware,20261920,10000,3,0.008560215769210688,0.00485741822839558,0.0,True,False,False,True
1,lateral_positive,distance_dominant,1,generic_baseline,20261921,10001,3,0.008711056536956412,0.00485741822839558,0.0,True,False,True,False
1,lateral_positive,distance_dominant,1,high_uncertainty_only,20261921,10001,3,0.008711056536956412,0.00485741822839558,0.0,True,False,True,False
1,lateral_positive,distance_dominant,1,alignment_only,20261921,10001,3,0.008711056536956412,0.00485741822839558,0.0,True,False,True,False
1,lateral_positive,distance_dominant,1,full_task_aware,20261921,10001,3,0.008711056536956412,0.00485741822839558,0.0,True,False,True,False
1,lateral_positive,angle_dominant,0,generic_baseline,20261920,10000,3,0.005405429705202719,0.0033290309409127793,0.0,True,False,False,True
1,lateral_positive,angle_dominant,0,high_uncertainty_only,20261920,10000,3,0.005405429705202719,0.0033290309409127793,0.0,True,False,False,True
1,lateral_positive,angle_dominant,0,alignment_only,20261920,10000,3,0.005405429705202719,0.0033290309409127793,0.0,True,False,False,True
1,lateral_positive,angle_dominant,0,full_task_aware,20261920,10000,3,0.005405429705202719,0.0033290309409127793,0.0,True,False,False,True
1,lateral_positive,angle_dominant,1,generic_baseline,20261921,10001,3,0.00636735451197666,0.0033290309409127793,0.0,True,False,False,True
1,lateral_positive,angle_dominant,1,high_uncertainty_only,20261921,10001,3,0.00636735451197666,0.0033290309409127793,0.0,True,False,False,True
1,lateral_positive,angle_dominant,1,alignment_only,20261921,10001,3,0.00636735451197666,0.0033290309409127793,0.0,True,False,False,True
1,lateral_positive,angle_dominant,1,full_task_aware,20261921,10001,3,0.00636735451197666,0.0033290309409127793,0.0,True,False,False,True
1,lateral_positive,strong_combined,0,generic_baseline,20261920,10000,3,0.010795189384711582,0.005940187453466691,0.0,False,False,False,False
1,lateral_positive,strong_combined,0,high_uncertainty_only,20261920,10000,3,0.010795189384711582,0.005940187453466691,0.0,False,False,False,False
1,lateral_positive,strong_combined,0,alignment_only,20261920,10000,3,0.010795189384711582,0.005940187453466691,0.0,False,False,False,False
1,lateral_positive,strong_combined,0,full_task_aware,20261920,10000,3,0.010795189384711582,0.005940187453466691,0.0,False,False,False,False
1,lateral_positive,strong_combined,1,generic_baseline,20261921,10001,3,0.010371426553226568,0.005940187453466691,0.0,False,False,False,False
1,lateral_positive,strong_combined,1,high_uncertainty_only,20261921,10001,3,0.010371426553226568,0.005940187453466691,0.0,False,False,False,False
1,lateral_positive,strong_combined,1,alignment_only,20261921,10001,3,0.010371426553226568,0.005940187453466691,0.0,False,False,False,False
1,lateral_positive,strong_combined,1,full_task_aware,20261921,10001,3,0.010371426553226568,0.005940187453466691,0.0,False,False,False,False
2,lateral_negative,baseline,0,generic_baseline,20262920,11000,6,0.004897087684021953,0.0032375668825886986,0.0,True,False,False,True
2,lateral_negative,baseline,0,high_uncertainty_only,20262920,11000,6,0.004897087684021953,0.0032375668825886986,0.0,True,False,False,True
2,lateral_negative,baseline,0,alignment_only,20262920,11000,5,0.004641108669172551,0.0030970156745426455,0.07296310404050822,True,False,False,True
2,lateral_negative,baseline,0,full_task_aware,20262920,11000,5,0.004641108669172551,0.0030970156745426455,0.07296310404050822,True,False,False,True
2,lateral_negative,baseline,1,generic_baseline,20262921,11001,6,0.006407992309643609,0.0032375668825886986,0.0,True,False,False,True
2,lateral_negative,baseline,1,high_uncertainty_only,20262921,11001,6,0.006407992309643609,0.0032375668825886986,0.0,True,False,False,True
2,lateral_negative,baseline,1,alignment_only,20262921,11001,5,0.006141753307469322,0.0030970156745426455,0.07296310404050822,True,False,False,True
2,lateral_negative,baseline,1,full_task_aware,20262921,11001,5,0.006141753307469322,0.0030970156745426455,0.07296310404050822,True,False,False,True
2,lateral_negative,distance_dominant,0,generic_baseline,20262920,11000,6,0.006334515339147164,0.004026819835708732,0.0,True,False,False,True
2,lateral_negative,distance_dominant,0,high_uncertainty_only,20262920,11000,6,0.006334515339147164,0.004026819835708732,0.0,True,False,False,True
2,lateral_negative,distance_dominant,0,alignment_only,20262920,11000,5,0.007504126863039575,0.004669022137816874,0.07296310404050822,True,False,False,True
2,lateral_negative,distance_dominant,0,full_task_aware,20262920,11000,5,0.007504126863039575,0.004669022137816874,0.07296310404050822,True,False,False,True
2,lateral_negative,distance_dominant,1,generic_baseline,20262921,11001,6,0.007903034021650351,0.004026819835708732,0.0,True,False,False,True
2,lateral_negative,distance_dominant,1,high_uncertainty_only,20262921,11001,6,0.007903034021650351,0.004026819835708732,0.0,True,False,False,True
2,lateral_negative,distance_dominant,1,alignment_only,20262921,11001,5,0.00911952516736345,0.004669022137816874,0.07296310404050822,True,False,False,True
2,lateral_negative,distance_dominant,1,full_task_aware,20262921,11001,5,0.00911952516736345,0.004669022137816874,0.07296310404050822,True,False,False,True
2,lateral_negative,angle_dominant,0,generic_baseline,20262920,11000,6,0.008530979589884767,0.005232839415293239,0.0,False,False,False,False
2,lateral_negative,angle_dominant,0,high_uncertainty_only,20262920,11000,6,0.008530979589884767,0.005232839415293239,0.0,False,False,False,False
2,lateral_negative,angle_dominant,0,alignment_only,20262920,11000,5,0.006273457252882358,0.003993294478989369,0.07296310404050822,True,False,False,True
2,lateral_negative,angle_dominant,0,full_task_aware,20262920,11000,5,0.006273457252882358,0.003993294478989369,0.07296310404050822,True,False,False,True
2,lateral_negative,angle_dominant,1,generic_baseline,20262921,11001,6,0.01018753554913651,0.005232839415293239,0.0,True,False,False,True
2,lateral_negative,angle_dominant,1,high_uncertainty_only,20262921,11001,6,0.01018753554913651,0.005232839415293239,0.0,True,False,False,True
2,lateral_negative,angle_dominant,1,alignment_only,20262921,11001,5,0.007839528644182695,0.003993294478989369,0.07296310404050822,True,False,False,True
2,lateral_negative,angle_dominant,1,full_task_aware,20262921,11001,5,0.007839528644182695,0.003993294478989369,0.07296310404050822,True,False,False,True
2,lateral_negative,strong_combined,0,generic_baseline,20262920,11000,6,0.011658847098672646,0.006950267530354795,0.0,False,False,False,False
2,lateral_negative,strong_combined,0,high_uncertainty_only,20262920,11000,6,0.011658847098672646,0.006950267530354795,0.0,False,False,False,False
2,lateral_negative,strong_combined,0,alignment_only,20262920,11000,5,0.010634931039275009,0.006388062698170582,0.07296310404050822,False,False,False,False
2,lateral_negative,strong_combined,0,full_task_aware,20262920,11000,5,0.010634931039275009,0.006388062698170582,0.07296310404050822,False,False,False,False
2,lateral_negative,strong_combined,1,generic_baseline,20262921,11001,6,0.013440772244976477,0.006950267530354795,0.0,True,False,False,True
2,lateral_negative,strong_combined,1,high_uncertainty_only,20262921,11001,6,0.013440772244976477,0.006950267530354795,0.0,True,False,False,True
2,lateral_negative,strong_combined,1,alignment_only,20262921,11001,5,0.012375816236279322,0.006388062698170582,0.07296310404050822,True,False,False,True
2,lateral_negative,strong_combined,1,full_task_aware,20262921,11001,5,0.012375816236279322,0.006388062698170582,0.07296310404050822,True,False,False,True
3,superior_shift,baseline,0,generic_baseline,20263920,12000,9,0.04537774910523111,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,baseline,0,high_uncertainty_only,20263920,12000,9,0.04537774910523111,0.026000000000000002,0.0,False,False,False,False
3,superior_shift,baseline,0,alignment_only,20263920,12000,58,0.005031190967277548,0.002847498140986786,0.11692792275174294,True,False,False,True
3,superior_shift,baseline,0,full_task_aware,20263920,12000,22,0.005381639186501278,0.003058118045019235,0.09153744774286736,True,False,False,True
3,superior_shift,baseline,1,generic_baseline,20263921,12001,9,0.06034833906620981,0.026000000000000002,0.0,False,False,False,False
