scenario_id,scenario_name,repetition,variant,perception_seed,planner_seed,selected_candidate_index,differs_from_generic,mean_localisation_error,mean_predicted_sigma,camera_movement,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success,minimum_true_safety_clearance
1,lateral_positive,0,generic_baseline,20261910,8000,3,False,0.005513360629348308,0.0029850468633666727,0.0,True,False,False,True,0.00975217592788266
1,lateral_positive,0,alignment_only,20261910,8000,3,False,0.005513360629348308,0.0029850468633666727,0.0,True,False,False,True,0.00975217592788266
1,lateral_positive,0,uncertainty_only,20261910,8000,3,False,0.005513360629348308,0.0029850468633666727,0.0,True,False,False,True,0.00975217592788266
1,lateral_positive,0,full_task_aware,20261910,8000,3,False,0.005513360629348308,0.0029850468633666727,0.0,True,False,False,True,0.00975217592788266
1,lateral_positive,1,generic_baseline,20261911,8001,3,False,0.004657989907706734,0.0029850468633666727,0.0,True,False,False,True,0.005645445629937301
1,lateral_positive,1,alignment_only,20261911,8001,3,False,0.004657989907706734,0.0029850468633666727,0.0,True,False,False,True,0.005645445629937301
1,lateral_positive,1,uncertainty_only,20261911,8001,3,False,0.004657989907706734,0.0029850468633666727,0.0,True,False,False,True,0.005645445629937301
1,lateral_positive,1,full_task_aware,20261911,8001,3,False,0.004657989907706734,0.0029850468633666727,0.0,True,False,False,True,0.005645445629937301
1,lateral_positive,2,generic_baseline,20261912,8002,3,False,0.005553911598909748,0.0029850468633666727,0.0,True,False,False,True,0.010898571960976091
1,lateral_positive,2,alignment_only,20261912,8002,3,False,0.005553911598909748,0.0029850468633666727,0.0,True,False,False,True,0.010898571960976091
1,lateral_positive,2,uncertainty_only,20261912,8002,3,False,0.005553911598909748,0.0029850468633666727,0.0,True,False,False,True,0.010898571960976091
1,lateral_positive,2,full_task_aware,20261912,8002,3,False,0.005553911598909748,0.0029850468633666727,0.0,True,False,False,True,0.010898571960976091
1,lateral_positive,3,generic_baseline,20261913,8003,3,False,0.003457595756470958,0.0029850468633666727,0.0,True,False,False,True,0.006796068754792236
1,lateral_positive,3,alignment_only,20261913,8003,3,False,0.003457595756470958,0.0029850468633666727,0.0,True,False,False,True,0.006796068754792236
1,lateral_positive,3,uncertainty_only,20261913,8003,3,False,0.003457595756470958,0.0029850468633666727,0.0,True,False,False,True,0.006796068754792236
1,lateral_positive,3,full_task_aware,20261913,8003,3,False,0.003457595756470958,0.0029850468633666727,0.0,True,False,False,True,0.006796068754792236
1,lateral_positive,4,generic_baseline,20261914,8004,3,False,0.005706892142173833,0.0029850468633666727,0.0,True,False,False,True,0.007237742554437319
1,lateral_positive,4,alignment_only,20261914,8004,3,False,0.005706892142173833,0.0029850468633666727,0.0,True,False,False,True,0.007237742554437319
1,lateral_positive,4,uncertainty_only,20261914,8004,3,False,0.005706892142173833,0.0029850468633666727,0.0,True,False,False,True,0.007237742554437319
1,lateral_positive,4,full_task_aware,20261914,8004,3,False,0.005706892142173833,0.0029850468633666727,0.0,True,False,False,True,0.007237742554437319
1,lateral_positive,5,generic_baseline,20261915,8005,3,False,0.003990419722162821,0.0029850468633666727,0.0,True,False,False,True,0.011514365461552397
1,lateral_positive,5,alignment_only,20261915,8005,3,False,0.003990419722162821,0.0029850468633666727,0.0,True,False,False,True,0.011514365461552397
1,lateral_positive,5,uncertainty_only,20261915,8005,3,False,0.003990419722162821,0.0029850468633666727,0.0,True,False,False,True,0.011514365461552397
1,lateral_positive,5,full_task_aware,20261915,8005,3,False,0.003990419722162821,0.0029850468633666727,0.0,True,False,False,True,0.011514365461552397
1,lateral_positive,6,generic_baseline,20261916,8006,3,False,0.005691291304499289,0.0029850468633666727,0.0,True,False,False,True,0.00318806750106807
1,lateral_positive,6,alignment_only,20261916,8006,3,False,0.005691291304499289,0.0029850468633666727,0.0,True,False,False,True,0.00318806750106807
1,lateral_positive,6,uncertainty_only,20261916,8006,3,False,0.005691291304499289,0.0029850468633666727,0.0,True,False,False,True,0.00318806750106807
1,lateral_positive,6,full_task_aware,20261916,8006,3,False,0.005691291304499289,0.0029850468633666727,0.0,True,False,False,True,0.00318806750106807
1,lateral_positive,7,generic_baseline,20261917,8007,3,False,0.005317019391958358,0.0029850468633666727,0.0,True,False,False,True,0.002609652740782153
1,lateral_positive,7,alignment_only,20261917,8007,3,False,0.005317019391958358,0.0029850468633666727,0.0,True,False,False,True,0.002609652740782153
1,lateral_positive,7,uncertainty_only,20261917,8007,3,False,0.005317019391958358,0.0029850468633666727,0.0,True,False,False,True,0.002609652740782153
1,lateral_positive,7,full_task_aware,20261917,8007,3,False,0.005317019391958358,0.0029850468633666727,0.0,True,False,False,True,0.002609652740782153
1,lateral_positive,8,generic_baseline,20261918,8008,3,False,0.0027248496606574976,0.0029850468633666727,0.0,True,False,False,True,0.012839922144267829
1,lateral_positive,8,alignment_only,20261918,8008,3,False,0.0027248496606574976,0.0029850468633666727,0.0,True,False,False,True,0.012839922144267829
1,lateral_positive,8,uncertainty_only,20261918,8008,3,False,0.0027248496606574976,0.0029850468633666727,0.0,True,False,False,True,0.012839922144267829
1,lateral_positive,8,full_task_aware,20261918,8008,3,False,0.0027248496606574976,0.0029850468633666727,0.0,True,False,False,True,0.012839922144267829
1,lateral_positive,9,generic_baseline,20261919,8009,3,False,0.005643879860964348,0.0029850468633666727,0.0,True,False,False,True,0.003866240522673486
1,lateral_positive,9,alignment_only,20261919,8009,3,False,0.005643879860964348,0.0029850468633666727,0.0,True,False,False,True,0.003866240522673486
1,lateral_positive,9,uncertainty_only,20261919,8009,3,False,0.005643879860964348,0.0029850468633666727,0.0,True,False,False,True,0.003866240522673486
1,lateral_positive,9,full_task_aware,20261919,8009,3,False,0.005643879860964348,0.0029850468633666727,0.0,True,False,False,True,0.003866240522673486
2,lateral_negative,0,generic_baseline,20262910,9000,6,False,0.0035783143683242287,0.0032375668825886986,0.0,True,False,False,True,0.00661639752847897
2,lateral_negative,0,alignment_only,20262910,9000,5,True,0.003456017485852521,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.00661639752847897
2,lateral_negative,0,uncertainty_only,20262910,9000,6,False,0.0035783143683242287,0.0032375668825886986,0.0,True,False,False,True,0.00661639752847897
2,lateral_negative,0,full_task_aware,20262910,9000,5,True,0.003456017485852521,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.00661639752847897
2,lateral_negative,1,generic_baseline,20262911,9001,6,False,0.00361047478864068,0.0032375668825886986,0.0,True,False,False,True,0.006475010334211979
2,lateral_negative,1,alignment_only,20262911,9001,5,True,0.0034690136107181505,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.006475010334211979
2,lateral_negative,1,uncertainty_only,20262911,9001,6,False,0.00361047478864068,0.0032375668825886986,0.0,True,False,False,True,0.006475010334211979
2,lateral_negative,1,full_task_aware,20262911,9001,5,True,0.0034690136107181505,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.006475010334211979
2,lateral_negative,2,generic_baseline,20262912,9002,6,False,0.005534429323174922,0.0032375668825886986,0.0,True,False,False,True,0.0036720280285098533
2,lateral_negative,2,alignment_only,20262912,9002,5,True,0.005290195301731068,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.0036720280285098533
2,lateral_negative,2,uncertainty_only,20262912,9002,6,False,0.005534429323174922,0.0032375668825886986,0.0,True,False,False,True,0.0036720280285098533
2,lateral_negative,2,full_task_aware,20262912,9002,5,True,0.005290195301731068,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.0036720280285098533
2,lateral_negative,3,generic_baseline,20262913,9003,6,False,0.006961687744657591,0.0032375668825886986,0.0,True,False,False,True,0.003992727652692108
2,lateral_negative,3,alignment_only,20262913,9003,5,True,0.006628425497545754,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.003992727652692108
2,lateral_negative,3,uncertainty_only,20262913,9003,6,False,0.006961687744657591,0.0032375668825886986,0.0,True,False,False,True,0.003992727652692108
2,lateral_negative,3,full_task_aware,20262913,9003,5,True,0.006628425497545754,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.003992727652692108
2,lateral_negative,4,generic_baseline,20262914,9004,6,False,0.005494934381182732,0.0032375668825886986,0.0,True,False,False,True,0.004133260661393077
2,lateral_negative,4,alignment_only,20262914,9004,5,True,0.005238381936788715,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.004133260661393077
2,lateral_negative,4,uncertainty_only,20262914,9004,6,False,0.005494934381182732,0.0032375668825886986,0.0,True,False,False,True,0.004133260661393077
2,lateral_negative,4,full_task_aware,20262914,9004,5,True,0.005238381936788715,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.004133260661393077
2,lateral_negative,5,generic_baseline,20262915,9005,6,False,0.0028023699380751,0.0032375668825886986,0.0,True,False,False,True,0.005358293822737571
2,lateral_negative,5,alignment_only,20262915,9005,5,True,0.0027149535441162477,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.005358293822737571
2,lateral_negative,5,uncertainty_only,20262915,9005,6,False,0.0028023699380751,0.0032375668825886986,0.0,True,False,False,True,0.005358293822737571
2,lateral_negative,5,full_task_aware,20262915,9005,5,True,0.0027149535441162477,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.005358293822737571
2,lateral_negative,6,generic_baseline,20262916,9006,6,False,0.006209257809614075,0.0032375668825886986,0.0,True,False,False,True,0.005171505394142779
2,lateral_negative,6,alignment_only,20262916,9006,5,True,0.005953588140495273,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.005171505394142779
2,lateral_negative,6,uncertainty_only,20262916,9006,6,False,0.006209257809614075,0.0032375668825886986,0.0,True,False,False,True,0.005171505394142779
2,lateral_negative,6,full_task_aware,20262916,9006,5,True,0.005953588140495273,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.005171505394142779
2,lateral_negative,7,generic_baseline,20262917,9007,6,False,0.0036999548423351436,0.0032375668825886986,0.0,True,False,False,True,0.006021814069888829
2,lateral_negative,7,alignment_only,20262917,9007,5,True,0.0035354946972387634,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.006021814069888829
2,lateral_negative,7,uncertainty_only,20262917,9007,6,False,0.0036999548423351436,0.0032375668825886986,0.0,True,False,False,True,0.006021814069888829
2,lateral_negative,7,full_task_aware,20262917,9007,5,True,0.0035354946972387634,0.0030970156745426455,0.07296310404050822,True,False,False,True,0.006021814069888829
2,lateral_negative,8,generic_baseline,20262918,9008,6,False,0.004717677032261095,0.0032375668825886986,0.0,True,False,False,True,0.00818050346832625
