scenario_id,scenario_name,repetition,strategy,initial_perception_seed,final_perception_seed,random_viewpoint_seed,planner_seed,selected_candidate_index,movement_weight,camera_movement,mean_localisation_error,mean_predicted_sigma,task_relevance,task_alignment,planning_success,collision_against_truth,safety_violation_against_truth,safe_navigation_success,minimum_true_safety_clearance,mean_planning_safety_margin,maximum_planning_safety_radius,planner_iterations,planning_time_seconds,path_cost,maximum_rcm_error
0,baseline,0,fixed,60263000,70263000,80263000,90263000,,,0.0,0.05789752735660773,0.026000000000000002,,,False,False,False,False,-inf,0.067,0.14,0,0.00015189999248832464,inf,nan
0,baseline,0,random_active,60263000,70263000,80263000,90263000,74,,0.20832997283635307,0.009933326838240102,0.004309662342136682,,,True,False,False,True,0.0032239428865131325,0.023619324684273364,0.05053113384160515,544,2.0380815000389703,2.634262509640889,1.1562581552024265e-17
0,baseline,0,generic_active,60263000,70263000,80263000,90263000,2,0.2,0.14134364355941353,0.007298657921860904,0.0031885753925827804,,,True,False,False,True,0.005544544334853801,0.021377150785165562,0.04870211138796811,480,1.5394264999777079,2.542745915885015,9.033144561216555e-18
0,baseline,0,budget_matched_generic,60263000,70263000,80263000,90263000,2,0.072,0.14134364355941353,0.007298657921860904,0.0031885753925827804,,,True,False,False,True,0.005544544334853801,0.021377150785165562,0.04870211138796811,480,1.5723979999893345,2.542745915885015,9.033144561216555e-18
0,baseline,0,alignment_only,60263000,70263000,80263000,90263000,2,0.2,0.14134364355941353,0.007298657921860904,0.0031885753925827804,0.0412499206918754,0.9927740092994537,True,False,False,True,0.005544544334853801,0.021377150785165562,0.04870211138796811,480,1.616267399978824,2.542745915885015,9.033144561216555e-18
0,baseline,0,information_only,60263000,70263000,80263000,90263000,2,0.2,0.14134364355941353,0.007298657921860904,0.0031885753925827804,0.0412499206918754,0.9927740092994537,True,False,False,True,0.005544544334853801,0.021377150785165562,0.04870211138796811,480,1.550701799977105,2.542745915885015,9.033144561216555e-18
0,baseline,0,full_task_aware,60263000,70263000,80263000,90263000,2,0.2,0.14134364355941353,0.007298657921860904,0.0031885753925827804,0.0412499206918754,0.9927740092994537,True,False,False,True,0.005544544334853801,0.021377150785165562,0.04870211138796811,480,1.5695106000057422,2.542745915885015,9.033144561216555e-18
0,baseline,0,oracle,60263000,70263000,80263000,90263000,2,0.2,0.14134364355941353,0.007298657921860904,0.0031885753925827804,0.19229179037688582,0.9729517127994154,True,False,False,True,0.005544544334853801,0.021377150785165562,0.04870211138796811,480,1.5611269000219181,2.542745915885015,9.033144561216555e-18
